C_size,A_size,log2(nwords),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
20, 20, 10.000000, 6, 13614846, 218362, 17.736362, 21743, 14.408263, 42, 240.878126
20, 20, 10.000000, 6, 253583299, 4022884, 21.939799, 408841, 18.641180, 788, 6219.486399
20, 20, 10.000000, 6, 18534144, 295480, 18.172701, 30410, 14.892258, 57, 474.803610
20, 20, 10.000000, 6, 40790826, 653342, 19.317479, 66440, 16.019764, 128, 247.136117
20, 20, 10.000000, 6, 490017035, 7767122, 22.888949, 790579, 19.592550, 1522, 9600.432055
20, 20, 10.000000, 6, 389074280, 6197036, 22.563147, 626869, 19.257804, 1215, 2100.033303
20, 20, 10.000000, 6, 321147734, 5114970, 22.286294, 517602, 18.981484, 1002, 2371.700757
20, 20, 10.000000, 6, 106770486, 1696048, 20.693746, 171225, 17.385534, 332, 1961.428053
20, 20, 10.000000, 6, 36259326, 574204, 19.131204, 59331, 15.856498, 112, 188.088694
20, 20, 10.000000, 6, 232378210, 3692501, 21.816167, 378480, 18.529858, 724, 3916.327576
20, 20, 10.000000, 6, 14691490, 230406, 17.813819, 23676, 14.531138, 45, 228.060111
20, 20, 10.000000, 6, 125268193, 1995048, 20.927992, 204132, 17.639143, 391, 1823.193248
20, 20, 10.000000, 6, 491029407, 7806662, 22.896274, 790113, 19.591699, 1530, 5279.053854
20, 20, 10.000000, 6, 141215559, 2243467, 21.097299, 230975, 17.817377, 439, 1453.758427
20, 20, 10.000000, 6, 64112555, 1014383, 19.952171, 104344, 16.670988, 198, 1136.911134
20, 20, 10.000000, 6, 49056364, 787214, 19.586396, 78951, 16.268670, 154, 431.182894
20, 20, 10.000000, 6, 55160531, 879228, 19.745878, 88208, 16.428622, 172, 1215.674810
20, 20, 10.000000, 6, 50641603, 803467, 19.615879, 82307, 16.328728, 157, 973.117639
20, 20, 10.000000, 6, 749738833, 11961878, 23.511941, 1211653, 20.208545, 2345, 3718.695168
20, 20, 10.000000, 6, 331844045, 5252837, 22.324665, 536975, 19.034495, 1029, 7526.548619
20, 20, 10.000000, 6, 5207543, 83482, 16.349178, 8484, 13.050529, 16, 95.252463
20, 20, 10.000000, 6, 228839415, 3646249, 21.797982, 368519, 18.491379, 714, 5144.926322
20, 20, 10.000000, 6, 731294740, 11644221, 23.473111, 1180811, 20.171347, 2282, 13742.934170
20, 20, 10.000000, 6, 1616303407, 25695039, 24.614987, 2614103, 21.317885, 5037, 30147.095479
20, 20, 10.000000, 6, 249646195, 3990843, 21.928262, 403095, 18.620760, 782, 5574.643229
20, 20, 10.000000, 6, 251122525, 3982999, 21.925424, 408430, 18.639729, 780, 1257.655248
20, 20, 10.000000, 6, 49874809, 785959, 19.584095, 79960, 16.286991, 154, 999.116170
20, 20, 10.000000, 6, 182255898, 2918022, 21.476559, 294956, 18.170140, 572, 929.749507
20, 20, 10.000000, 6, 244839924, 3887414, 21.890379, 395012, 18.591537, 762, 1739.839913
20, 20, 10.000000, 6, 1537352927, 24471659, 24.544609, 2486932, 21.245936, 4797, 20205.266074
20, 20, 10.000000, 6, 98610516, 1568220, 20.580697, 160179, 17.289325, 307, 3649.072544
20, 20, 10.000000, 6, 94531295, 1513380, 20.529343, 152306, 17.216613, 296, 448.318344
20, 20, 10.000000, 6, 827733714, 13185894, 23.652492, 1335786, 20.349257, 2585, 13470.711764
20, 20, 10.000000, 6, 286469238, 4549445, 22.117259, 460513, 18.812882, 892, 1439.246016
20, 20, 10.000000, 6, 45920433, 734520, 19.486442, 73749, 16.170336, 144, 223.273964
20, 20, 10.000000, 6, 114471933, 1820038, 20.795537, 183453, 17.485051, 356, 846.754663
20, 20, 10.000000, 6, 139008143, 2216199, 21.079656, 225362, 17.781885, 434, 2553.372195
20, 20, 10.000000, 6, 479967207, 7631411, 22.863518, 773235, 19.560547, 1496, 8846.924153
20, 20, 10.000000, 6, 301766591, 4772259, 22.186241, 489724, 18.901609, 935, 3014.623893
20, 20, 10.000000, 6, 371654307, 5926449, 22.498737, 604024, 19.204246, 1162, 6189.429374
20, 20, 10.000000, 6, 48938171, 781114, 19.575174, 78252, 16.255840, 153, 436.835575
20, 20, 10.000000, 6, 43825194, 693963, 19.404499, 70451, 16.104333, 136, 361.235727
20, 20, 10.000000, 6, 88085792, 1408792, 20.426027, 141901, 17.114525, 276, 414.710121
20, 20, 10.000000, 6, 790637399, 12558317, 23.582140, 1276812, 20.284115, 2462, 3699.275299
20, 20, 10.000000, 6, 945934655, 15061486, 23.844361, 1526867, 20.542143, 2953, 17156.668571
20, 20, 10.000000, 6, 56279216, 907282, 19.791192, 90258, 16.461767, 177, 298.982487
20, 20, 10.000000, 6, 428852232, 6813465, 22.699957, 695015, 19.406685, 1335, 6283.177800
20, 20, 10.000000, 6, 447089377, 7130852, 22.765643, 723733, 19.465098, 1398, 8168.662951
20, 20, 10.000000, 6, 249942184, 3973338, 21.921920, 404255, 18.624906, 779, 1926.627871
20, 20, 10.000000, 6, 19867923, 319337, 18.284720, 32398, 14.983617, 62, 526.480989
20, 20, 10.000000, 6, 891190107, 14191592, 23.758533, 1434230, 20.451845, 2782, 17253.044216
20, 20, 10.000000, 6, 9744452, 154774, 17.239804, 15748, 13.942881, 30, 41.919237
20, 20, 10.000000, 6, 206417125, 3284695, 21.647328, 334901, 18.353375, 644, 998.927942
20, 20, 10.000000, 6, 72954078, 1148009, 20.130703, 117217, 16.838822, 224, 1458.180148
20, 20, 10.000000, 6, 40927257, 653393, 19.317591, 66150, 16.013454, 128, 1013.788257
20, 20, 10.000000, 6, 16290634, 261043, 17.993928, 26749, 14.707197, 51, 349.180544
20, 20, 10.000000, 6, 262189051, 4153435, 21.985874, 425833, 18.699928, 814, 5969.252157
20, 20, 10.000000, 6, 61986924, 984758, 19.909410, 101354, 16.629044, 193, 728.986717
20, 20, 10.000000, 6, 159020106, 2535228, 21.273684, 256836, 17.970488, 496, 1691.919015
20, 20, 10.000000, 6, 17536120, 285094, 18.121078, 28617, 14.804585, 55, 222.395133
20, 20, 10.000000, 6, 394342014, 6289082, 22.584418, 637079, 19.281113, 1232, 2869.126894
20, 20, 10.000000, 6, 96023892, 1510824, 20.526904, 155379, 17.245432, 296, 428.238344
20, 20, 10.000000, 6, 253439838, 4045375, 21.947842, 408782, 18.640972, 793, 4420.125777
20, 20, 10.000000, 6, 75621204, 1196665, 20.190588, 121419, 16.889635, 234, 422.238523
20, 20, 10.000000, 6, 861575536, 13701730, 23.707855, 1389249, 20.405874, 2685, 5473.082268
20, 20, 10.000000, 6, 46262677, 734584, 19.486568, 74987, 16.194353, 144, 641.411267
20, 20, 10.000000, 6, 229260004, 3646679, 21.798152, 372129, 18.505443, 715, 1253.126935
20, 20, 10.000000, 6, 822135317, 13081853, 23.641064, 1327151, 20.339901, 2564, 7843.126666
20, 20, 10.000000, 6, 138752520, 2215901, 21.079462, 224403, 17.775732, 434, 3179.525906
20, 20, 10.000000, 6, 335346798, 5335322, 22.347144, 540966, 19.045178, 1045, 4763.640053
20, 20, 10.000000, 6, 330583040, 5258323, 22.326171, 534434, 19.027652, 1030, 1578.910382
20, 20, 10.000000, 6, 17411455, 277126, 18.080183, 27875, 14.766684, 54, 217.803837
20, 20, 10.000000, 6, 754406748, 11981312, 23.514283, 1220542, 20.219091, 2348, 6213.514380
20, 20, 10.000000, 6, 878768943, 14013264, 23.740290, 1417859, 20.435283, 2747, 8596.040920
20, 20, 10.000000, 6, 273859570, 4354279, 22.054002, 442117, 18.754069, 853, 1743.447321
20, 20, 10.000000, 6, 24381819, 387469, 18.563721, 39193, 15.258308, 76, 192.439518
20, 20, 10.000000, 6, 1972337810, 31405549, 24.904516, 3186660, 21.603614, 6156, 29690.550806
20, 20, 10.000000, 6, 45759727, 725332, 19.468282, 74664, 16.188125, 142, 669.493947
20, 20, 10.000000, 6, 137750266, 2191111, 21.063231, 222723, 17.764891, 429, 1677.062876
20, 20, 10.000000, 6, 36426651, 586846, 19.162622, 57754, 15.817633, 115, 266.895512
20, 20, 10.000000, 6, 47895257, 770323, 19.555104, 76776, 16.228368, 151, 1262.159183
20, 20, 10.000000, 6, 1058930109, 16802582, 24.002180, 1713577, 20.708580, 3294, 12175.211887
20, 20, 10.000000, 6, 1699556714, 27024641, 24.687772, 2745587, 21.388683, 5297, 18755.321856
20, 20, 10.000000, 6, 543677229, 8687378, 23.050489, 876960, 19.742152, 1703, 2488.938205
20, 20, 10.000000, 6, 94326557, 1517918, 20.533662, 152266, 17.216234, 297, 2206.312196
20, 20, 10.000000, 6, 121302884, 1928706, 20.879202, 196208, 17.582024, 378, 1936.248641
20, 20, 10.000000, 6, 262513885, 4180573, 21.995269, 423771, 18.692925, 819, 6208.127896
20, 20, 10.000000, 6, 215980983, 3438326, 21.713275, 347831, 18.408027, 673, 1168.036886
20, 20, 10.000000, 6, 476780088, 7598623, 22.857307, 768707, 19.552074, 1489, 3520.935963
20, 20, 10.000000, 6, 303482966, 4845974, 22.208355, 489550, 18.901097, 949, 12526.384223
20, 20, 10.000000, 6, 6898155, 110226, 16.750105, 11184, 13.449149, 21, 123.684288
20, 20, 10.000000, 6, 653411883, 10379192, 23.307191, 1054213, 20.007735, 2035, 15471.855836
20, 20, 10.000000, 6, 156467246, 2481435, 21.242743, 252865, 17.948008, 486, 1507.492149
20, 20, 10.000000, 6, 86460388, 1382225, 20.398561, 139712, 17.092096, 271, 423.575559
20, 20, 10.000000, 6, 137102862, 2183481, 21.058199, 221266, 17.755422, 428, 2052.136843
20, 20, 10.000000, 6, 170479077, 2705355, 21.367386, 275820, 18.073368, 530, 1310.437394
20, 20, 10.000000, 6, 351984228, 5595121, 22.415738, 568235, 19.116128, 1096, 1920.459750
20, 20, 10.000000, 6, 77599983, 1235688, 20.236883, 125804, 16.940818, 242, 1370.493782
20, 20, 10.000000, 6, 292953569, 4677671, 22.157359, 473971, 18.854439, 917, 8258.792458
20, 20, 10.000000, 6, 139054546, 2221061, 21.082818, 224149, 17.774099, 435, 1267.769783
20, 20, 10.000000, 6, 33204687, 524607, 19.000878, 54729, 15.740018, 102, 576.851949
20, 20, 10.000000, 6, 462012201, 7346780, 22.808681, 745004, 19.506889, 1440, 6834.760368
20, 20, 10.000000, 6, 557484608, 8884234, 23.082816, 899906, 19.779415, 1741, 10826.580223
20, 20, 10.000000, 6, 390162663, 6226952, 22.570095, 627702, 19.259720, 1221, 3607.125462
20, 20, 10.000000, 6, 1574691313, 25050511, 24.578337, 2542275, 21.277689, 4911, 27986.052200
20, 20, 10.000000, 6, 142566981, 2282165, 21.121972, 230440, 17.814032, 447, 966.345248
20, 20, 10.000000, 6, 280812853, 4465557, 22.090409, 451909, 18.785673, 875, 4529.459823
20, 20, 10.000000, 6, 151530602, 2408447, 21.199672, 242617, 17.888321, 472, 1786.678634
20, 20, 10.000000, 6, 599093085, 9539124, 23.185425, 966554, 19.882491, 1870, 4277.994854
20, 20, 10.000000, 6, 83423774, 1323096, 20.335486, 136915, 17.062921, 259, 1530.995759
20, 20, 10.000000, 6, 46171150, 735929, 19.489207, 74698, 16.188782, 144, 582.873330
20, 20, 10.000000, 6, 154222867, 2460850, 21.230725, 248252, 17.921446, 482, 1226.079593
20, 20, 10.000000, 6, 192351224, 3061268, 21.545698, 312306, 18.252601, 600, 966.066133
20, 20, 10.000000, 6, 329864504, 5238955, 22.320848, 530914, 19.018119, 1027, 9860.704089
20, 20, 10.000000, 6, 150099962, 2376828, 21.180606, 242595, 17.888190, 465, 733.230472
20, 20, 10.000000, 6, 47933514, 765955, 19.546900, 77488, 16.241685, 150, 629.239826
20, 20, 10.000000, 6, 549039948, 8719558, 23.055824, 888252, 19.760610, 1709, 4808.292123
20, 20, 10.000000, 6, 108240717, 1724101, 20.717413, 175022, 17.417177, 337, 822.987781
20, 20, 10.000000, 6, 64021373, 1030069, 19.974310, 101971, 16.637799, 201, 359.588090
20, 20, 10.000000, 6, 131081933, 2086423, 20.992600, 212615, 17.697884, 409, 2924.279709
20, 20, 10.000000, 6, 160053481, 2561463, 21.288537, 259815, 17.987125, 502, 1383.593438
20, 20, 10.000000, 6, 2668187828, 42478314, 25.340223, 4312501, 22.040093, 8327, 16576.581561
20, 20, 10.000000, 6, 1810861963, 28825704, 24.780853, 2922056, 21.478552, 5651, 25672.119147
20, 20, 10.000000, 6, 962006468, 15305570, 23.867553, 1557652, 20.570942, 3001, 9773.070929
20, 20, 10.000000, 6, 253585882, 4026572, 21.941121, 408892, 18.641360, 789, 6764.228339
20, 20, 10.000000, 6, 1408577943, 22437072, 24.419381, 2276963, 21.118679, 4399, 7818.163815
20, 20, 10.000000, 6, 99711602, 1569024, 20.581436, 161457, 17.300790, 307, 491.887797
20, 20, 10.000000, 6, 398956857, 6360808, 22.600779, 646424, 19.302121, 1246, 7967.444399
20, 20, 10.000000, 6, 324319888, 5157641, 22.298280, 522954, 18.996325, 1011, 3495.947950
20, 20, 10.000000, 6, 785964424, 12513141, 23.576941, 1270984, 20.277514, 2453, 11294.058473
20, 20, 10.000000, 6, 551004862, 8742059, 23.059542, 890232, 19.763822, 1713, 9336.971458
20, 20, 10.000000, 6, 88344812, 1411212, 20.428503, 142362, 17.119205, 276, 834.898212
20, 20, 10.000000, 6, 306553145, 4892135, 22.222033, 496158, 18.920440, 959, 2500.243366
20, 20, 10.000000, 6, 35044488, 561929, 19.100028, 56683, 15.790628, 110, 652.744051
20, 20, 10.000000, 6, 195398758, 3107123, 21.567148, 313970, 18.260267, 609, 4305.343220
20, 20, 10.000000, 6, 191345606, 3036477, 21.533967, 310244, 18.243044, 595, 1873.131729
20, 20, 10.000000, 6, 132688099, 2091962, 20.996425, 215020, 17.714111, 410, 2062.707790
20, 20, 10.000000, 6, 175264122, 2770953, 21.401951, 283748, 18.114251, 543, 4761.314609
20, 20, 10.000000, 6, 229503443, 3628071, 21.790771, 373338, 18.510123, 711, 3866.192822
20, 20, 10.000000, 6, 141999363, 2267870, 21.112907, 228325, 17.800729, 444, 2020.520325
20, 20, 10.000000, 6, 1531651502, 24427721, 24.542016, 2475039, 21.239020, 4789, 8133.112591
20, 20, 10.000000, 6, 68660549, 1094286, 20.061558, 110402, 16.752407, 214, 1409.086369
20, 20, 10.000000, 6, 239019593, 3811469, 21.861916, 386704, 18.560870, 747, 1265.355820
20, 20, 10.000000, 6, 1046511762, 16685251, 23.992070, 1690023, 20.688611, 3270, 11544.332686
20, 20, 10.000000, 6, 40621149, 647448, 19.304405, 66103, 16.012428, 126, 710.727896
20, 20, 10.000000, 6, 880449980, 13991041, 23.738000, 1420358, 20.437823, 2742, 10024.363902
20, 20, 10.000000, 6, 59506504, 956683, 19.867681, 95812, 16.547919, 187, 13873.794536
20, 20, 10.000000, 6, 22331100, 357378, 18.447091, 35971, 15.134547, 70, 106.589716
20, 20, 10.000000, 6, 287269766, 4576613, 22.125849, 463594, 18.822502, 897, 3505.025971
20, 20, 10.000000, 6, 810313672, 12853756, 23.615687, 1313038, 20.324477, 2519, 17722.298033
20, 20, 10.000000, 6, 42207567, 673980, 19.362346, 67825, 16.049530, 132, 402.614386
20, 20, 10.000000, 6, 237110720, 3788124, 21.853052, 385494, 18.556349, 742, 1223.131286
20, 20, 10.000000, 6, 154271171, 2444809, 21.221290, 249618, 17.929362, 479, 3114.750824
20, 20, 10.000000, 6, 271011936, 4335640, 22.047814, 436674, 18.736197, 850, 3557.544420
20, 20, 10.000000, 6, 85207296, 1360685, 20.375902, 137764, 17.071839, 267, 715.951988
20, 20, 10.000000, 6, 2683290175, 42671538, 25.346771, 4337167, 22.048322, 8365, 17031.268142
20, 20, 10.000000, 6, 144799434, 2321628, 21.146705, 234948, 17.841982, 455, 2908.579817
20, 20, 10.000000, 6, 356105637, 5677818, 22.436905, 573996, 19.130681, 1113, 2739.600168
20, 20, 10.000000, 6, 29549971, 477141, 18.864056, 46991, 15.520097, 93, 748.175030
20, 20, 10.000000, 6, 11066033, 179440, 17.453142, 18216, 14.152919, 35, 381.910032
20, 20, 10.000000, 6, 135711944, 2138099, 21.027897, 223466, 17.769696, 419, 654.697188
20, 20, 10.000000, 6, 574716982, 9147132, 23.124888, 931602, 19.829354, 1793, 2717.427779
20, 20, 10.000000, 6, 165152109, 2631301, 21.327345, 267027, 18.026626, 516, 1861.708508
20, 20, 10.000000, 6, 78832322, 1252404, 20.256269, 128395, 16.970229, 245, 1097.626000
20, 20, 10.000000, 6, 206437206, 3291364, 21.650254, 334386, 18.351155, 645, 1272.481377
20, 20, 10.000000, 6, 96272276, 1531415, 20.546434, 154356, 17.235902, 300, 514.642268
20, 20, 10.000000, 6, 164208441, 2615238, 21.318511, 265632, 18.019069, 512, 1220.951951
20, 20, 10.000000, 6, 103461812, 1638620, 20.644050, 168828, 17.365195, 321, 2309.173168
20, 20, 10.000000, 6, 71462968, 1133630, 20.112518, 114694, 16.807430, 222, 5195.047860
20, 20, 10.000000, 6, 142276495, 2251232, 21.102283, 230656, 17.815383, 441, 900.218871
20, 20, 10.000000, 6, 1059151262, 16859058, 24.007021, 1709457, 20.705107, 3304, 11108.801476
20, 20, 10.000000, 6, 53531255, 853722, 19.703407, 86436, 16.399345, 167, 1115.087047
20, 20, 10.000000, 6, 56603574, 887988, 19.760181, 92448, 16.496354, 173, 1301.576642
20, 20, 10.000000, 6, 817306480, 13015789, 23.633759, 1321672, 20.333933, 2551, 5706.720596
20, 20, 10.000000, 6, 89460886, 1437549, 20.455180, 145165, 17.147334, 282, 1076.395202
20, 20, 10.000000, 6, 139050776, 2201057, 21.069765, 225497, 17.782749, 431, 622.856991
20, 20, 10.000000, 6, 344277786, 5473645, 22.384070, 557526, 19.088680, 1073, 1840.446633
20, 20, 10.000000, 6, 231703377, 3673864, 21.808867, 374843, 18.515927, 720, 1121.856387
20, 20, 10.000000, 6, 323174193, 5139208, 22.293115, 522866, 18.996082, 1007, 1702.924711
20, 20, 10.000000, 6, 993644560, 15845029, 23.917527, 1609482, 20.618165, 3106, 17545.361975
20, 20, 10.000000, 6, 136302767, 2167308, 21.047473, 221352, 17.755983, 424, 2781.263100
20, 20, 10.000000, 6, 373991649, 5963090, 22.507629, 605677, 19.208189, 1169, 8488.223310
20, 20, 10.000000, 6, 75884244, 1216498, 20.214303, 123385, 16.912807, 238, 1038.002977
20, 20, 10.000000, 6, 140791329, 2251497, 21.102453, 228823, 17.803873, 441, 889.317362
20, 20, 10.000000, 6, 119613929, 1892299, 20.851709, 192900, 17.557494, 371, 546.409343
20, 20, 10.000000, 6, 1161285181, 18451206, 24.137212, 1872135, 20.836253, 3617, 12486.272354
20, 20, 10.000000, 6, 200923591, 3204595, 21.611711, 323627, 18.303972, 628, 2387.900273
20, 20, 10.000000, 6, 186399019, 2971390, 21.502707, 298937, 18.189482, 582, 3609.108690
20, 20, 10.000000, 6, 70248525, 1130569, 20.108618, 114090, 16.799813, 221, 372.674562
20, 20, 10.000000, 6, 15107093, 238385, 17.862934, 24546, 14.583200, 46, 161.295261
20, 20, 10.000000, 6, 31122827, 494173, 18.914657, 50407, 15.621336, 96, 741.963934
20, 20, 10.000000, 6, 27037097, 425032, 18.697212, 44895, 15.454267, 83, 134.365538
20, 20, 10.000000, 6, 484097037, 7687173, 22.874022, 779516, 19.572219, 1507, 2703.267160
20, 20, 10.000000, 6, 98277427, 1560463, 20.573543, 159124, 17.279792, 305, 1408.997999
20, 20, 10.000000, 6, 30553661, 480066, 18.872873, 49990, 15.609352, 94, 458.156530
20, 20, 10.000000, 6, 434549969, 6933002, 22.725049, 703702, 19.424605, 1359, 2143.193075
20, 20, 10.000000, 6, 47952132, 773307, 19.560682, 77877, 16.248910, 151, 253.658047
20, 20, 10.000000, 6, 188008568, 2978111, 21.505966, 301798, 18.203224, 583, 4112.311085
20, 20, 10.000000, 6, 52138360, 830386, 19.663423, 83528, 16.349972, 162, 698.911890
20, 20, 10.000000, 6, 30879035, 485539, 18.889228, 50593, 15.626650, 95, 219.977016
20, 20, 10.000000, 6, 538180798, 8560111, 23.029198, 866243, 19.724412, 1678, 10128.102874
20, 20, 10.000000, 6, 295616374, 4720547, 22.170523, 475870, 18.860208, 925, 5382.982086
20, 20, 10.000000, 6, 668546210, 10642977, 23.343398, 1085924, 20.050492, 2086, 3172.270820
20, 20, 10.000000, 6, 150062489, 2394541, 21.191318, 242337, 17.886655, 469, 1769.426628
20, 20, 10.000000, 6, 56068947, 891077, 19.765191, 91215, 16.476983, 174, 265.026634
20, 20, 10.000000, 6, 988967111, 15770141, 23.910692, 1599652, 20.609327, 3091, 23427.700169
20, 20, 10.000000, 6, 206113037, 3269574, 21.640671, 334394, 18.351189, 641, 1398.515838
20, 20, 10.000000, 6, 97425154, 1548821, 20.562739, 156517, 17.255960, 303, 814.608777
20, 20, 10.000000, 6, 670179330, 10682801, 23.348787, 1082695, 20.046195, 2094, 3425.115141
20, 20, 10.000000, 6, 288259277, 4574268, 22.125109, 468414, 18.837425, 897, 6012.282757
20, 20, 10.000000, 6, 141683138, 2268947, 21.113591, 228523, 17.801980, 444, 678.288816
20, 20, 10.000000, 6, 18115751, 287116, 18.131274, 29798, 14.862928, 56, 151.385791
20, 20, 10.000000, 6, 33190689, 533150, 19.024182, 53183, 15.698678, 104, 330.290075
20, 20, 10.000000, 6, 1362573405, 21665313, 24.368884, 2208454, 21.074605, 4246, 6853.678085
20, 20, 10.000000, 6, 108828477, 1729620, 20.722024, 175556, 17.421572, 339, 2056.305647
20, 20, 10.000000, 6, 455159704, 7264634, 22.792459, 733498, 19.484434, 1424, 3078.037665
20, 20, 10.000000, 6, 34276690, 547973, 19.063745, 55261, 15.753974, 107, 715.669869
20, 20, 10.000000, 6, 17417097, 280117, 18.095670, 27386, 14.741151, 54, 146.864304
20, 20, 10.000000, 6, 568629739, 9049834, 23.109460, 920888, 19.812666, 1774, 2591.939005
20, 20, 10.000000, 6, 308594158, 4905134, 22.225861, 499320, 18.929605, 961, 1994.912798
20, 20, 10.000000, 6, 267845434, 4273541, 22.027001, 432586, 18.722627, 837, 5975.285722
20, 20, 10.000000, 6, 28477705, 453969, 18.792234, 45916, 15.486709, 89, 258.780056
20, 20, 10.000000, 6, 329869290, 5250018, 22.323891, 531331, 19.019251, 1029, 10721.641944
20, 20, 11.000000, 5, 24450072, 766445, 19.547823, 80459, 16.295966, 74, 394.695722
20, 20, 11.000000, 5, 237659439, 7448326, 22.828485, 781732, 19.576315, 728, 4550.975166
20, 20, 11.000000, 5, 58952596, 1854562, 20.822647, 191831, 17.549476, 181, 1078.715107
20, 20, 11.000000, 5, 291866314, 9166947, 23.128010, 952664, 19.861608, 896, 2611.781295
20, 20, 11.000000, 5, 47098062, 1473776, 20.491086, 155832, 17.249632, 144, 308.462758
20, 20, 11.000000, 5, 404206003, 12707198, 23.599143, 1321908, 20.334190, 1242, 1797.418014
20, 20, 11.000000, 5, 44281137, 1394824, 20.411652, 144575, 17.141459, 136, 249.547657
20, 20, 11.000000, 5, 24338824, 753483, 19.523215, 80503, 16.296755, 73, 492.106219
20, 20, 11.000000, 5, 305886962, 9609943, 23.196096, 1000189, 19.931841, 939, 5749.040329
